name,gender,origin
Oluş,u,tr
Omaç,m,tr
Omaca,m,tr
Omay,m,tr
Ömer,m,n/a
Ömür,u,ar
Ömüral,m,tr
Omurca,m,tr
Ömürcan,u,ar-tr
Ömürlü,f,ar-tr
Omurtak,m,tr
Önad,m,tr
Önal,m,n/a
Önalan,m,tr
Onan,m,tr
Onar,m,tr
Onaran,m,tr
Onart,m,tr
Onat,m,n/a
Onatkan,m,tr
Onatkut,m,tr
Onatsü,m,tr
Onay,u,tr
Önaydın,m,tr
Onbulak,m,tr
Öncel,u,tr
Öncü,m,tr
Öncübay,m,tr
Öncüer,m,tr
Önder,m,n/a
Önderol,m,tr
Öndeş,m,tr
Öndünç,m,tr
Onel,m,tr
Önemli,m,tr
Önen,m,tr
Öner,m,n/a
Öneri,m,tr
Onerim,m,tr
Öneş,m,tr
Öney,u,tr
Ongan,m,tr
Ongay,m,tr
Öngel,m,tr
Öngen,m,tr
Öngör,m,tr
Öngören,m,tr
Ongu,f,tr
Öngül,u,pr-tr
Ongun,m,tr
Ongunalp,m,tr
Onguner,m,tr
Ongüneş,m,tr
Ongunsu,m,tr
Ongur,m,tr
Öngüt,m,tr
Öniz,u,tr
Önkal,m,tr
Önnur,f,ar-tr
Önol,m,tr
Önsal,m,tr
Önsav,m,tr
Önsel,m,tr
Önsoy,m,tr
Öntaş,m,tr
Onuğ,m,tr
Onuk,m,tr
Onuker,m,tr
Onuktan,m,tr
Onuktekin,m,tr
Onul,m,tr
Onultan,m,tr
Onur,m,n/a
Onurad,m,tr
Onural,m,tr
Onuralp,m,n/a
Onurhan,m,tr
Onurkan,m,tr
Onurlu,m,tr
Onursal,m,tr
Onursan,m,tr
Onursay,m,tr
Onursev,m,tr
Onurseven,m,tr
Onursoy,m,tr
Onursu,m,tr
Opak,m,tr
Opçin,m,tr
Orak,m,tr
Orakay,m,tr
Oral,m,tr
Oralmış,m,tr
Oran,m,tr
Oranlı,m,tr
Oray,m,tr
Orbay,m,n/a
Orbek,m,tr
Orcan,m,pr-tr
Orcaner,m,pr-tr
Orçun,m,tr
Ören,u,tr
Örenel,m,tr
Örengül,f,pr-tr
Örfi,m,ar
Örfiye,f,ar
Örge,f,tr
Örgen,m,tr
Orgül,f,pr-tr
Orgun,m,tr
Orgunalp,m,tr
Orguntay,m,tr
Orhan,m,n/a
Orhun,m,n/a
Örik,m,tr
Orkan,m,tr
Orkide,f,tr
Orkun,m,n/a
Orkuş,m,tr
Orkut,m,n/a
Orkutay,m,tr
Orman,u,tr
Örnek,u,tr
Örs,m,tr
Örsan,m,tr
Örsay,m,tr
Örsel,m,ar-tr
Örskan,m,tr
Ortaç,m,tr
Ortak,m,tr
Ortan,m,tr
Ortanca,f,tr
Örtaş,m,tr
Örtay,m,tr
Ortun,m,tr
Ortunç,m,tr
Oruç,m,n/a
Oruk,m,tr
Orum,m,tr
Orun,m,tr
Öründü,m,tr
Örüner,m,tr
Orus,m,tr
Oruz,m,tr
Öryürek,m,tr
Oskan,m,tr
Oskay,u,tr
Osman,m,n/a
Öşme,f,tr
Otacı,m,tr
Otağ,m,tr
Otak,m,tr
Otakçı,m,tr
Otamış,m,tr
Otaran,m,tr
Otay,m,tr
Ötleğen,f,tr
Ötnü,m,tr
Otuk,m,tr
Ötüken,m,tr
Ötün,m,tr
Öveç,m,tr
Övet,m,tr
Övgü,u,tr
Övgül,f,tr
Övgün,f,tr
Övgünç,f,tr
Övül,u,tr
Övün,u,tr
Övünal,m,tr
Övünç,u,tr
Oy,m,tr
Oya,f,n/a
Oyaçiçek,f,tr
Oyal,m,tr
Oyalı,f,tr
Oyalp,m,tr
Oybozan,m,tr
Oyhan,m,tr
Oykan,m,tr
Öykü,f,tr
Oykut,m,tr
Oylum,f,tr
Oymak,m,tr
Oyman,m,tr
Öymen,m,tr
Oytun,m,n/a
Oytunç,m,tr
Öz,f,tr
Özak,u,tr
Özakan,m,tr
Özakar,m,tr
Özakay,m,tr
Özakın,m,tr
Özakıncı,m,tr
Özaktuğ,m,tr
Özal,u,tr
Özalp,m,tr
Özalpman,m,tr
Özalpsan,m,tr
Özaltan,u,tr
Özaltay,m,tr
Özaltın,u,tr
Özaltuğ,m,tr
Ozan,m,n/a
Ozanalp,m,tr
Ozanay,m,tr
Ozaner,m,tr
Ozansoy,m,tr
Ozansü,m,tr
Özant,f,tr
Özarda,m,tr
Özarı,m,tr
Özark,m,tr
Özarkın,m,tr
Özaslan,m,tr
Özata,m,tr
Özatay,m,tr
Özay,m,n/a
Özaydın,u,tr
Özayhan,m,tr
Özaytan,f,tr
Özbağ,m,tr
Özbal,u,tr
Özbala,m,tr
Özbaş,m,tr
Özbaşak,f,tr
Özbatu,m,tr
Özbay,m,tr
Özbaydar,m,tr
Özbek,u,tr
Özbekkan,m,tr
Özben,u,tr
Özberk,m,tr
Özbey,m,tr
Özbil,u,tr
Özbilek,u,tr
Özbilen,u,tr
Özbilge,u,tr
Özbilgin,m,tr
Özbilir,u,tr
Özbir,m,tr
Özboğa,m,tr
Özçam,m,tr
Özcan,u,tr
Özcanan,f,pr-tr
Özcebe,m,tr
Özçelik,m,tr
Özçevik,m,tr
Özçın,m,tr
Özçınar,m,pr-tr
Özdağ,m,tr
Özdal,u,tr
Özdamar,m,tr
Özdeğer,m,tr
Özdek,m,tr
Özdel,m,tr
Özdemir,m,n/a
Özden,m,n/a
Özdener,u,tr
Özder,m,n/a
Özderen,f,tr
Özdeş,u,tr
Özdil,m,pr-tr
Özdilek,u,tr
Özdilmaç,m,tr
Özdinç,m,tr
Özdinçer,m,tr
Özdoğa,m,tr
Özdoğal,m,tr
Özdoğan,m,tr
Özdoğdu,m,tr
Özdoğmuş,m,tr
Özdoğru,m,tr
Özdoru,m,tr
Özdoruk,m,tr
Özduran,m,tr
Özdurdu,m,tr
Özduru,m,tr
Özdurul,m,tr
Özdurum,m,tr
Özek,m,tr
Özekan,m,tr
Özel,u,tr
Özen,u,n/a
Özenay,f,tr
Özenç,u,tr
Özender,m,ar-tr
Özengin,m,tr
Özengül,f,pr-tr
Özenir,f,tr
Özenli,f,tr
Özer,m,n/a
Özercan,m,pr-tr
Özerdal,m,tr
Özerdem,m,tr
Özerdim,m,tr
Özerdinç,m,tr
Özerek,m,tr
Özerhan,m,tr
Özerinç,m,tr
Özerk,m,tr
Özerkin,m,tr
Özerkmen,m,tr
Özerman,m,tr
Özerol,m,tr
Özertan,m,tr
Özertem,m,tr
Ozgan,m,tr
Özge,f,tr
Özgebay,m,tr
Özgeci,m,tr
Özgeer,m,tr
Özgen,u,tr
Özgenalp,m,tr
Özgenay,m,tr
Özgenç,m,tr
Özgener,m,tr
Özger,m,tr
Özgiray,m,tr
Özgü,u,tr
Özgüç,m,tr
Özgül,f,pr-tr
Özgülay,f,pr-tr
Özgüleç,m,tr
Özgülüm,f,pr-tr
Özgün,m,n/a
Özgünay,m,tr
Özgünel,f,tr
Özgüner,m,tr
Özgüneş,u,tr
Özgüney,f,tr
Özgür,m,n/a
Özgürcan,m,pr-tr
Özgürel,m,tr
Özgüven,m,tr
Özhakan,m,tr
Özhan,m,n/a
Özil,u,tr
Özilhan,m,tr
Özilter,m,tr
Özinal,m,tr
Özinan,u,tr
Özipek,f,tr
Öziş,f,tr
Özkal,m,tr
Özkan,m,n/a
Özkar,m,tr
Özkaya,m,tr
Özkayra,m,tr
Özke,m,tr
Özkent,m,tr
Özker,m,tr
Özkerman,m,tr
Özkın,m,tr
Özkınal,m,tr
Özkınay,m,tr
Özkoç,m,tr
Özkök,m,tr
Özkul,m,tr
Özkula,m,tr
Özkurt,m,tr
Özkut,u,tr
Özkutal,m,tr
Özkutay,m,tr
Özkutlu,m,tr
Özkutsal,m,tr
Özlek,m,tr
Özlem,f,n/a
Özlen,f,n/a
Özlenen,f,tr
Özler,u,tr
Özleyiş,f,tr
Özlü,u,tr
Özlüer,m,tr
Özlütürk,m,tr
Özman,m,tr
Özmen,u,tr
Özmert,m,pr-tr
Özmut,m,tr
Öznil,f,pr-tr
Öznur,f,n/a
Özöğe,m,tr
Özoğul,m,tr
Özoğuz,m,tr
Özok,m,tr
Özokçu,m,tr
Özoktay,m,tr
Özol,m,tr
Özön,m,tr
Özönder,m,tr
Özozan,m,tr
Özpala,m,tr
Özpeker,m,tr
Özpetek,u,tr
Özpınar,u,tr
Özpolat,m,pr-tr
Özpulat,m,pr-tr
Özşahin,m,pr-tr
Özsan,u,tr
Özsanlı,m,tr
Özsel,u,tr
Özselen,u,tr
Özşen,m,tr
Özsevi,u,tr
Özsoy,m,tr
Özsözlü,m,tr
Özsu,u,tr
Özsüer,m,tr
Özsun,m,tr
Özsungur,m,tr
Özsüt,m,tr
Öztan,m,tr
Öztanır,m,tr
Öztarhan,m,tr
Öztaş,m,tr
Öztay,m,tr
Öztaylan,m,tr
Öztek,m,tr
Öztekin,m,tr
Özten,f,tr
Öztimur,m,tr
Öztin,m,tr
Öztinel,m,tr
Öztiner,m,tr
Öztoklu,m,tr
Öztoygar,m,tr
Öztuna,u,tr
Öztunç,m,tr
Öztürk,m,tr
Özü,m,tr
Özüak,m,tr
Özüdoğru,m,tr
Özüm,u,tr
Özün,u,tr
Özüpek,m,tr
Özütok,m,tr
Özver,m,tr
Özverdi,m,tr
Özveren,m,tr
Özveri,u,tr
Özvermiş,m,tr
Özyay,m,tr
Özyörük,m,tr
Özyurt,u,tr
Özyuva,m,tr
Padişah,m,pr
Pak,u,pr
Pakalın,m,pr
Pakân,m,pr
Pakbaz,m,pr
Pakel,m,pr
Paker,m,pr
Paki,m,pr
Pakize,f,pr
Pakkan,m,pr
Pakman,m,pr
Paksan,m,pr
Paksu,f,pr
Paksüt,f,pr
Pala,m,n/a
Pamir,u,tr
Pamuk,f,tr
Papatya,f,tr
Parla,f,n/a
Parlak,f,tr
Parlanur,f,ar-tr
Parlar,f,tr
Pars,m,n/a
Paşa,m,n/a
Payan,f,pr
Paye,f,pr
Payende,f,pr
Payidar,f,pr
Pehlivan,m,n/a
Pek,f,tr
Pekak,f,tr
Pekay,f,tr
Pekbal,f,tr
Pekcan,m,n/a
Pekdeğer,f,tr
Peker,m,n/a
Pekkan,f,tr
Peköz,f,tr
Pekşen,f,tr
Peksu,f,tr
Pelin,f,n/a
Pelinsu,f,n/a
Pelit,f,ar
Pembe,f,n/a
Pembegül,f,pr-tr
Perçem,f,pr
Peren,f,pr
Peri,f,pr
Perican,f,pr
Periçehre,f,pr
Peride,f,pr
Perihan,f,n/a
Perinişan,f,pr
Perinur,f,pr
Periru,f,pr
Periveş,f,pr
Perizat,f,pr
Perize,f,pr
Permun,f,pr
Perran,f,n/a
Pertev,m,pr
Peruze,f,pr
Pervane,f,pr
Perver,f,pr
Pervin,f,n/a
Perviz,f,pr
Pesen,f,tr
Pesent,f,pr
Petek,f,n/a
Peyami,m,n/a
Peyker,u,pr
Peyman,f,pr
Piran,f,pr
Piraye,f,n/a
Piruze,f,pr
Pınar,f,n/a
Pırıl,f,tr
Pırıltı,f,tr
Pırlanta,f,tr
Pıtırca,f,tr
Pıtrak,f,tr
Polat,m,n/a
Poyraz,m,n/a
Prenses,f,pr
Pullu,f,tr
Punar,f,tr
Pürçek,f,tr
Püren,f,tr
Pürfer,f,pr
Pürşan,f,pr
Pürşen,f,pr
Pusat,m,n/a
Pütün,f,tr
Rabbani,m,ar
Rabi,m,ar
Rabia,f,n/a
Rabih,m,ar
Raci,m,n/a
Racih,m,ar
Raciye,f,ar
Radi,m,ar
Radife,f,ar
Radiye,f,ar
Rafet,m,n/a
Rafettin,m,ar
Rafi,m,ar
Rafia,f,ar
Rafih,m,ar
Rağbet,f,ar
Ragibe,f,ar
Ragıp,m,n/a
Rahi,m,ar
Rahile,f,ar
Rahim,m,n/a
Rahime,f,n/a
Rahiye,f,ar
Rahman,m,n/a
Rahmani,m,ar
Rahmet,u,ar
Rahmeti,m,ar
Rahmetullah,m,ar
Rahmi,m,n/a
Rahmiye,f,ar
Rahşan,f,n/a
Rahşende,f,pr
Raif,m,n/a
Raife,f,ar
Raik,m,ar
Raika,f,ar
Rakibe,f,ar
Rakide,f,ar
Rakip,m,ar
Rakım,m,n/a
Rakıme,f,ar
Ramazan,m,n/a
Rami,m,n/a
Ramis,m,ar
Ramiye,f,ar
Ramiz,m,n/a
Rana,f,n/a
Raşid,m,n/a
Raşide,f,ar
Rasih,m,ar
Rasiha,f,ar
Rasim,m,n/a
Rasime,f,ar
Rasin,m,ar
Raşit,m,n/a
Rasiye,f,ar
Ratibe,f,ar
Ratip,m,ar
Rauf,m,n/a
Raufe,f,ar
Ravza,f,ar
Rayet,m,ar
Rayiha,f,ar
Rayıhan,m,ar
Raziye,f,n/a
Razı,m,ar
Rebi,m,ar
Rebia,f,ar
Rebii,m,ar
Rebiyye,f,ar
Reca,m,ar
Recai,m,ar
Recep,m,n/a
Refah,f,ar
Refahet,f,ar
Refet,u,ar
Refettin,m,ar
Refhan,u,ar
Refi,m,ar
Refia,f,ar
Refiğ,m,ar
Refih,m,ar
Refihe,f,ar
Refii,m,ar
Refik,m,n/a
Refika,f,ar
Refiye,f,ar
Reftar,f,pr
Regaip,m,ar
Reha,m,n/a
Rehayeddin,m,pr
Rehber,m,pr
Rehnüma,f,n/a
Reis,m,ar
Rekin,m,ar
Rekine,f,ar
Remide,f,pr
Remzi,m,n/a
Remziye,f,ar
Renan,u,ar
Rengin,f,n/a
Renginar,f,pr
Resai,m,ar
Resane,f,pr
Reşat,m,n/a
Reset,m,pr
Reşid,m,n/a
Reside,f,pr
Reşididdin,m,ar
Reşik,m,ar
Reşit,m,n/a
Resmi,m,ar
Resmigül,f,ar
Resmiye,f,ar
Resul,m,n/a
Resulhan,m,ar-tr
Revan,f,pr
Reviş,u,pr
Revza,f,ar
Reyan,u,n/a
Reyhan,f,n/a
Reyya,f,ar
Reyyan,m,ar
Rezan,f,ar
Rezin,u,ar
Rezzak,m,ar
Rezzan,f,n/a
Rical,m,ar
Rida,m,n/a
Rikap,m,ar
Rikkat,f,ar
Rindan,f,pr
Risalet,u,ar
Risalettin,m,ar
Rıdvan,m,ar
Rıfat,m,n/a
Rıfkı,m,n/a
Rıfkıye,f,ar
Rıza,m,n/a
Rızkullah,m,ar
Rızvan,m,ar
Ruat,m,ar
Rüçhan,u,ar
Ruhan,f,pr
Ruhani,m,ar
Ruhcan,m,ar
Ruhfeza,f,ar
Ruhi,m,n/a
Ruhinur,f,ar
Ruhişen,f,ar
Ruhittin,m,ar
Ruhiye,f,ar
Ruhsal,f,ar-tr
Ruhşan,m,ar
Ruhsar,f,n/a
Ruhsare,f,pr
Ruhsat,u,ar
Ruhsen,f,ar-tr
Ruhugül,f,pr
Ruhullah,m,ar
Ruhunur,f,pr
Rukiye,f,n/a
Rüknettin,m,n/a
Rükni,m,ar
Rüknü,m,ar
Rüksan,f,pr
Rümeysa,f,ar
Ruşen,m,n/a
Rüstem,m,n/a
Rüştiye,f,ar
Rüştü,m,n/a
Rüsuhi,m,ar
Rüveyda,f,ar
Rüveyde,f,ar
Rüveyha,f,ar
Rüvide,f,ar
Rüya,f,n/a
Rüzgar,m,pr
Ruziye,f,pr
Saadet,f,n/a
Saadettin,m,ar
Saba,u,ar
Sabah,u,ar
Sabahat,f,n/a
Sabahattin,m,n/a
Sabahnur,f,ar
Şaban,m,n/a
Sabar,m,tr
Sabbar,u,ar
Sabih,m,ar
Sabiha,f,n/a
Sabire,f,n/a
Sabit,m,n/a
Sabite,f,n/a
Sabiye,f,ar
Sabıka,f,ar
Sabır,f,ar
Sabri,m,ar
Sabrinnisa,f,ar
Sabriye,f,n/a
Sabur,m,ar
Sabutay,m,ar
Sacid,m,n/a
Sacide,f,n/a
Sacit,m,n/a
Saçı,f,tr
Şad,m,pr
Sada,u,ar
Sadak,m,tr
Sadakat,m,ar
Şadan,u,pr
Sadberk,f,pr
Sadedil,f,pr
Sadegül,f,pr
Şader,m,pr
Sadettin,m,n/a
Sadhezar,f,pr
Sadi,m,ar
Sadice,f,ar
Sadir,m,ar
Şadiye,f,n/a
Sadık,m,n/a
Sadıka,f,ar
Şadıman,u,pr
Sadrettin,m,ar
Sadri,m,n/a
Sadriye,f,ar
Sadullah,m,n/a
Şaduman,f,pr
Sadun,m,n/a
Safa,m,n/a
Şafak,m,n/a
Şafaknur,f,ar
Safder,m,ar
Safer,m,ar-tr
Saffet,m,n/a
Safi,m,n/a
Safinaz,f,ar
Safinur,f,ar
Safir,f,ar
Safire,f,ar
Safiye,f,n/a
Safiyet,f,ar
Safiyüddin,m,ar
Safıgül,f,ar
Safter,m,ar
Sağan,m,tr
Sağanak,m,tr
Sağanalp,m,tr
Sağbilge,m,tr
Sağbudun,m,tr
Sağcan,m,pr-tr
Sağdıç,m,tr
Sağın,m,tr
Sağınç,m,tr
Sağıt,m,tr
Sağlam,m,tr
Sağlamer,m,tr
Sağlar,m,tr
Sağlık,m,tr
Sağman,m,tr
Sağun,m,tr
Şah,m,pr
Şahab,m,n/a
Şahabettin,m,ar
Sahabi,m,ar
Şahadet,m,ar
Şahadettin,m,ar
Şahalem,m,ar-pr
Şahamet,u,ar
Şahan,m,pr
Şahane,f,pr
Şahap,m,n/a
Sahara,u,n/a
Şahat,m,ar
Sahavet,f,ar
Sahba,f,ar
Şahbanu,f,pr
Şahbaz,m,pr
Şahbey,m,pr
Şahdane,f,pr
Şahdar,m,pr
Şahende,f,pr
Şaheser,f,pr
Şahhanım,f,pr-tr
Sahiba,f,n/a
Sahibe,f,ar
Şahika,f,n/a
Sahil,u,ar
Şahin,m,pr
Şahinalp,m,pr
Şahinbay,m,pr
Şahinbey,m,pr
Şahiner,m,pr
Şahinhan,m,pr
Şahinkan,m,pr
Şahinter,m,pr
Sahip,m,ar
Sahir,m,ar
Sahire,f,ar
Şahistan,m,pr
Şahittin,m,pr
Şahıgül,f,pr
Şahlan,m,tr
Şahmelek,f,tr
Şahnaz,f,pr
Şahnisa,f,pr
Şahnur,f,pr
Sahra,f,n/a
Şahruh,m,pr
Şahsınur,f,ar
Şahsüvar,m,pr
Sahure,f,ar
Şahvar,f,pr
Şahvelet,m,pr
Şahver,f,pr
Şahzade,m,pr
Şahzat,m,pr
Saibe,f,ar
Said,m,n/a
Saide,f,ar
Şaik,m,ar
Saika,f,ar
Saim,m,n/a
Saime,f,n/a
Saip,m,ar
Sair,m,ar
Saire,f,ar
Sait,m,n/a
Sak,m,tr
Saka,m,ar
Şakar,u,tr
Şakayık,f,ar
Saki,m,ar
Sakibe,f,ar
Sakine,f,n/a
Şakir,m,n/a
Şakire,f,ar
Sakın,m,tr
Sakıp,m,ar
Sakman,m,tr
Sal,m,tr
Sala,m,tr
Salâh,m,ar
Salâhattin,m,ar
Salâhi,m,ar
Salan,m,tr
Salâr,m,pr
Salcan,m,pr
Saldam,m,tr
Salgur,m,tr
Salih,m,n/a
Saliha,f,n/a
Salim,m,n/a
Salime,f,n/a
Salis,m,ar
Salise,f,ar
Salık,m,tr
Salıkbey,m,tr
Salıkbike,f,tr
Salınbike,f,tr
Salkım,f,tr
Salkın,m,tr
Salman,m,n/a
Saltan,u,tr
Saltanat,f,ar
Saltı,m,tr
Saltık,m,tr
Saltuk,m,n/a
Saltukalp,m,tr
Salur,m,tr
Salurbay,m,tr
Samahat,f,ar
Sâmân,m,pr
Samed,m,n/a
Samet,m,n/a
Sami,m,n/a
Samih,m,ar
Samiha,f,ar
Şamil,m,n/a
Şamile,f,ar
Samim,m,n/a
Samime,f,n/a
Samimi,m,ar
Samin,m,ar
Samir,m,ar
Samire,f,ar
Samiye,f,ar
Samur,u,ar
Samuray,m,ar-tr
Samurtay,m,ar-tr
Samyeli,f,n/a
San,m,tr
Sanaç,m,tr
Sanak,m,tr
Sanal,u,tr
Sanalp,m,tr
Sanat,m,ar
Sanavber,f,ar
Sanay,u,tr
Sanbay,m,tr
Sanberk,m,tr
Sancak,m,tr
Sancaktar,m,tr
Sancar,m,tr
Sancarhan,m,tr
Sanduç,m,tr
Sanem,f,n/a
Sanemnur,f,ar
Saner,m,tr
Sanevber,f,ar
Sani,m,ar
Sania,f,ar
Sanih,m,ar
Saniha,f,ar
Saniye,f,n/a
Şanlı,m,tr
Şanlıbay,m,tr
Sannur,f,ar-tr
Şansal,u,ar-tr
Şansel,f,ar
Şanser,f,ar-tr
Şansın,u,tr
Sanver,m,tr
Sar,m,ar
Sara,f,pr
Saraç,m,ar
Saral,m,tr
Saran,m,tr
Şarbay,m,pr
Sarbek,m,tr
Sare,f,ar
Sargan,m,tr
Sargın,u,tr
Sargınal,m,tr
Sargut,m,tr
Şarika,f,ar
Sarim,m,ar
Sariye,m,n/a
Sarıalp,m,tr
Sarıbay,m,tr
Sarıca,m,tr
Sarıcabay,m,tr
Sarıçam,m,tr
Sarıçiçek,f,tr
Sarıer,m,tr
Sarıgül,f,pr-tr
Sarıgüzel,f,tr
Sarıhan,m,tr
Şarık,m,ar
Sarıkaya,m,tr
Sarıkız,f,tr
Sarıtaş,m,tr
Sarkan,m,tr
Sarmaşık,f,tr
Sarp,m,n/a
Sarper,m,tr
Sarphan,m,tr
